generation,best_score,fitness_mean,fitness_std
0,92.17964417492168,12.016523900222522,31.623017521776593
1,92.17964417492168,52.69567734772332,36.05824323507722
2,92.64317193830047,59.20619157287504,31.483730214534315
3,92.71859563501553,69.37785818330002,27.492733578929194
4,92.71859563501553,68.47233816535031,25.893907828357815
5,92.71859563501553,70.92452419593545,24.362215207240574
6,92.71859563501553,71.4365852573776,23.9807813698591
7,92.71859563501553,69.45733234091627,26.354001254047336
8,92.71859563501553,70.4686635073335,24.429591607037693
9,92.71859563501553,73.76641061566514,21.432328711766694
10,92.71859563501553,69.11097987859382,25.067637040448755
11,92.76627799644577,70.07096740297709,24.127850296958872
12,92.76627799644577,67.6547112814937,24.863873650352765
13,92.76627799644577,67.9020117560005,24.669991149184206
14,92.76627799644577,66.69122361007956,26.815041838594592
15,92.76627799644577,70.30306165024578,25.982974564965502
16,92.76627799644577,69.6096001476732,25.578712343992756
17,92.76627799644577,68.48851155301742,27.2952949538403
18,92.76627799644577,70.16977472808995,25.959760352760732
19,92.76627799644577,72.23457790070455,26.53413687680443
