generation,best_score,fitness_mean,fitness_std
0,66.20090734553948,1.2341585405157074,15.932093174334737
1,86.86246379491757,20.818620045605407,21.694269598623958
2,86.86246379491757,33.95899297478218,21.853470481658178
3,86.86246379491757,39.13672309115961,22.691623978213045
4,86.86246379491757,33.72015683792077,31.325465360400397
5,86.86246379491757,47.848189776876914,22.06232271077892
6,86.86246379491757,45.604359043250376,21.85617986201029
7,86.86246379491757,40.364903250912306,33.08007653459347
8,86.86246379491757,50.51024437808564,22.371986706184924
9,88.09736666659863,47.83198259599927,21.490272592334655
10,88.09736666659863,47.120061945896275,22.066668241457034
11,88.09736666659863,50.65208592314307,20.523998817568746
12,88.09736666659863,38.073750824354875,32.68596305688407
13,88.09736666659863,50.30171967393508,23.844874690518637
14,88.09736666659863,50.95215265802599,21.12707068196225
15,88.09736666659863,39.02956446262783,34.00756170971126
16,88.09736666659863,48.54987215688942,25.47287404415031
17,88.09736666659863,50.237768286924855,23.682656200093373
18,88.09736666659863,39.541865224527335,33.57505652890895
19,88.09736666659863,49.86021899097753,23.413649436066034
